baseline,fold,ticker,CAGR,AnnVol,Sharpe,Sortino,MaxDrawdown,Calmar,WinRate,FinalEquity,TotalReturn,Turnover,Gross_CAGR,Gross_AnnVol,Gross_Sharpe,Gross_Sortino,Gross_MaxDrawdown,Gross_Calmar,Gross_WinRate,Gross_FinalEquity,Gross_TotalReturn,test_start,test_end,params
MultiAgentPPO,1,PORTFOLIO,-0.0053631404050357,0.0596832729203416,-0.060324340347608,-0.095557565087414,-0.1668756682948901,-0.0321385403865971,0.4880817253121453,98135.45106898686,-0.0186454893101313,0.0891912320483749,0.0491477026721582,0.0596629926993885,0.8339890234073195,1.33229472234794,-0.064533393583647,0.7615855906981536,0.5164585698070374,118284.60364734483,0.1828460364734483,2011-12-15,2015-06-19,"{'rollout_len': 64, 'clip_eps': 0.22022300234864176, 'gae_lambda': 0.963726532001644}"
MultiAgentPPO,1,NVDA,0.065045666736049,0.191190959227754,0.4250138917659881,0.5924813936440331,-0.2768431895695521,0.2349549101684058,0.4673123486682808,13853.07848160534,0.2467770633444805,0.4552154195011338,0.1541497755490044,0.1908125390695558,0.8466886633323818,1.1628556227296578,-0.2590531264926807,0.5950508207950919,0.5200534759358288,18351.648850445305,0.6516483965400774,2011-12-15,2015-06-19,
MultiAgentPPO,1,AAPL,-0.0287977806537604,0.1345205939938625,-0.1497446930005083,-0.1752488313778976,-0.2327828651565936,-0.1237109124607953,0.4548022598870056,10030.932826911892,-0.0972160455779297,0.3078231292517007,0.02539410999292,0.1345654012625854,0.2538264266272417,0.2894484457271247,-0.1995891196697199,0.127231935462926,0.5030581039755352,12130.406514050464,0.0917365862645416,2011-12-15,2015-06-19,
MultiAgentPPO,1,MSFT,0.0015514437245314,0.126003165790065,0.0742456157968413,0.1095580966637643,-0.2603973975107816,0.0059579847546947,0.4600870827285921,11171.562130370416,0.0054405917333373,0.1831065759637188,0.0344514323557982,0.1258289411044562,0.3310461192060342,0.4854344445793572,-0.2165720123773395,0.1590761058071186,0.5086887835703001,12509.583752149145,0.1258625376934228,2011-12-15,2015-06-19,
MultiAgentPPO,1,JPM,-0.0142459761261889,0.1308625915942617,-0.0443097513363607,-0.0512513131363141,-0.1884270923730294,-0.075604712394469,0.4516666666666666,10566.89630155702,-0.0489793328598681,0.1882086167800453,0.0190447671376232,0.1307651097482469,0.2095475709077196,0.2359637038446115,-0.1726067555313825,0.1103361631414283,0.5074626865671642,11869.540639538463,0.0682586575584616,2011-12-15,2015-06-19,
MultiAgentPPO,1,BAC,0.0947064302997595,0.2037773759876478,0.5452665817644754,0.8049876474572284,-0.2356546388829333,0.4018865520691365,0.503052503052503,15251.03551914661,0.3725931967231948,0.1717687074829932,0.1284143621473281,0.2035806060868638,0.6946290020640811,1.0182924266644249,-0.2111303597517893,0.60822310111296,0.5247776365946633,16958.89723081413,0.5263007507732718,2011-12-15,2015-06-19,
MultiAgentPPO,1,MS,-0.1302410782716907,0.2231159145973799,-0.5136170386696141,-0.6566530220195125,-0.4800078242151245,-0.2713311569132272,0.4471968709256845,6817.9468863091315,-0.3863847802321781,0.2551020408163265,-0.0902157779130963,0.2232606765553049,-0.311725900007872,-0.3946264719142817,-0.4531447515115417,-0.1990882110234448,0.5051244509516838,7980.716680714796,-0.2817354987356684,2011-12-15,2015-06-19,
MultiAgentPPO,1,CAT,-0.0502761885902607,0.1762561832126867,-0.2048147618477796,-0.2621314710263964,-0.4188702093033245,-0.1200280838159423,0.4113372093023256,9275.730759198786,-0.1651842316721092,0.3208616780045351,0.0050567547419653,0.1761517899981754,0.116377652542204,0.1443146790206216,-0.3253062456175073,0.0155445977754482,0.4891122278056951,11309.008852697483,0.0178107967427734,2011-12-15,2015-06-19,
MultiAgentPPO,1,RTX,-0.0728013032140556,0.1183054316260929,-0.5797888521947594,-0.7477002833972868,-0.3296206760542313,-0.2208638853773782,0.4376854599406528,8528.297355196524,-0.2324532380323128,0.4399092970521542,0.0020618023710561,0.1180380231797522,0.0763129485435769,0.1001738063179754,-0.2321383470934076,0.0088817827682149,0.5091514143094842,11191.499174761637,0.0072349257285471,2011-12-15,2015-06-19,
MultiAgentPPO,1,BA,0.037520621168289,0.1620028068606856,0.3082237958710089,0.3941858617977113,-0.2303981625462406,0.1628512170133244,0.4629898403483309,12639.970808691138,0.1375973727822024,0.3798185941043084,0.1094733148719793,0.1615979192845296,0.7236053569877426,0.9131000516483172,-0.1723765300254215,0.6350824840007775,0.5101088646967341,15983.301952173408,0.4384971756956066,2011-12-15,2015-06-19,
