baseline,fold,ticker,CAGR,AnnVol,Sharpe,Sortino,MaxDrawdown,Calmar,WinRate,FinalEquity,TotalReturn,Turnover,Gross_CAGR,Gross_AnnVol,Gross_Sharpe,Gross_Sortino,Gross_MaxDrawdown,Gross_Calmar,Gross_WinRate,Gross_FinalEquity,Gross_TotalReturn,params
RandomForest,0,NVDA,-0.1018690795346349,0.2000618523044018,-0.4365337859392057,-0.5463696199820092,-0.4589483888859355,-0.2219619504099685,0.4429260450160772,58588.07144754842,-0.4141192855245158,0.3379524080113387,-0.0466831765034513,0.2001218717214756,-0.1385103626945338,-0.1720711329490554,-0.3739656669346206,-0.1248327871542625,0.4677938808373591,78828.02345849069,-0.2117197654150932,"{'n_estimators': 150, 'max_depth': 7, 'min_samples_leaf': 45, 'max_features': 0.5}"
RandomForest,0,AAPL,-0.0067776594678837,0.1260843315980503,0.0075509419222558,0.0108144783601828,-0.230057988809666,-0.0294606568672177,0.4670418006430868,96672.44879216592,-0.0332755120783406,0.2065364252827858,0.0300648036245945,0.1261745783101845,0.296296459919051,0.4172534150829217,-0.1792638558370496,0.1677125792269209,0.5036261079774376,115882.12249361609,0.1588212249361607,"{'n_estimators': 400, 'max_depth': 6, 'min_samples_leaf': 5, 'max_features': 'log2'}"
RandomForest,0,MSFT,-0.0261188252194237,0.097098594761521,-0.224146222101003,-0.2966368994115805,-0.2076875461707297,-0.1257601897706123,0.4565916398713826,87660.41496074927,-0.1233958503925072,0.2114463768527748,0.0109126456713941,0.0969156181076524,0.1602926132345605,0.2107954844782282,-0.1360798076780882,0.0801929827620658,0.4867256637168141,105549.43597950436,0.0554943597950436,"{'n_estimators': 350, 'max_depth': 10, 'min_samples_leaf': 9, 'max_features': 0.5}"
RandomForest,0,JPM,-0.0630669442114445,0.0955175507767048,-0.6337544840518685,-0.7010525605856469,-0.3079062245033075,-0.2048251681601424,0.4638263665594855,72313.00565655195,-0.2768699434344805,0.2319564445140357,-0.0239187862679161,0.0954301290596958,-0.2055698707673462,-0.2223819199792273,-0.1934411081176946,-0.1236489311949313,0.5060337892196299,88650.27867916884,-0.1134972132083116,"{'n_estimators': 450, 'max_depth': 7, 'min_samples_leaf': 42, 'max_features': 'log2'}"
RandomForest,0,BAC,-0.0746824999676145,0.1081311476516386,-0.663576383437,-0.8027979356921084,-0.3865765555293744,-0.1931894184978316,0.4630225080385852,67960.4865868931,-0.320395134131069,0.2478334455118855,-0.0333116748747098,0.1080304697165988,-0.2595143405450023,-0.3065291973199414,-0.2912897549928032,-0.114359239567258,0.5064724919093851,84485.59945703148,-0.1551440054296852,"{'n_estimators': 100, 'max_depth': 9, 'min_samples_leaf': 32, 'max_features': 0.5}"
RandomForest,0,MS,-0.0517158410327938,0.1082341466479061,-0.4358112180448429,-0.4679484291663064,-0.3837194287573764,-0.1347751433912757,0.4332797427652733,76778.84280104571,-0.2322115719895429,0.1652990503141712,-0.0236493771205803,0.108217220627846,-0.1664328718179423,-0.1752744954100061,-0.3255734741320103,-0.072639139855083,0.4689766317485898,88772.10518749681,-0.1122789481250319,"{'n_estimators': 450, 'max_depth': 4, 'min_samples_leaf': 13, 'max_features': 0.5}"
RandomForest,0,CAT,-0.0612139370087734,0.1142109493766058,-0.4955742373525632,-0.5463014651042923,-0.3600454238293274,-0.1700172615936113,0.4823151125401929,73027.48481089415,-0.2697251518910585,0.1870023723967927,-0.0297193379739527,0.1141882128903751,-0.206788293170842,-0.2242565809985833,-0.2825398783789546,-0.1051863480102865,0.5144694533762058,86059.50554296316,-0.1394049445703683,"{'n_estimators': 400, 'max_depth': 8, 'min_samples_leaf': 5, 'max_features': 'sqrt'}"
RandomForest,0,RTX,-0.04622997502095,0.0705469618648063,-0.6354314184140801,-0.672452613396606,-0.2676261028929635,-0.1727409042736,0.4485530546623794,79014.67954737086,-0.2098532045262914,0.164295455589786,-0.0181717803619085,0.0704559426050715,-0.2249070424810272,-0.2319655792274446,-0.1780218816069178,-0.102076105464568,0.5008103727714749,91278.22427376828,-0.0872177572623172,"{'n_estimators': 450, 'max_depth': 4, 'min_samples_leaf': 13, 'max_features': 0.5}"
RandomForest,0,BA,0.0238044404148984,0.1468409491922612,0.2334742499542121,0.3059919503061463,-0.2721261132140693,0.0874757667823396,0.4581993569131832,112419.534335201,0.1241953433520099,0.2153709355065796,0.0634485125485688,0.1468191593617354,0.492272356092954,0.6349898837944089,-0.2252841656459105,0.2816376924079689,0.4919484702093398,135814.52976860077,0.3581452976860078,"{'n_estimators': 150, 'max_depth': 7, 'min_samples_leaf': 42, 'max_features': 'sqrt'}"
LSTM,0,NVDA,-0.090800018094196,0.2058967690223126,-0.359228549521277,-0.4477827661257041,-0.5613629394404238,-0.1617492208956776,0.4959807073954984,62270.362168142165,-0.3772963783185783,0.1546622522755952,-0.0656566574996966,0.2059693710827763,-0.2266432923506236,-0.2813468003901361,-0.5363710063984137,-0.1224090353812435,0.5072463768115942,71323.83777786963,-0.2867616222213037,"{'lookback': 20, 'hidden_size': 64, 'num_layers': 1, 'dropout': 0.2406590942262119, 'lr': 0.00013386261584543918, 'epochs': 30}"
LSTM,0,AAPL,-0.0360197017765474,0.1194209787987103,-0.2489884975043962,-0.3745798513152649,-0.3163323576608118,-0.1138666371120012,0.4581993569131832,83314.40922203031,-0.1668559077796968,0.1939025037453558,-0.0024586246786413,0.1193008859068,0.0374678825317148,0.0557846752716847,-0.2531653333344941,-0.0097115376985397,0.4907332796132151,98782.50720075265,-0.0121749279924736,"{'lookback': 20, 'hidden_size': 64, 'num_layers': 1, 'dropout': 0.2406590942262119, 'lr': 0.00013386261584543918, 'epochs': 30}"
LSTM,0,MSFT,0.0003477510770746,0.0985974589969203,0.0523053610819698,0.074004837740835,-0.1745901096317527,0.0019918143004097,0.4581993569131832,100173.16723961578,0.0017316723961577,0.1707148508683659,0.0309390777733804,0.0985025640170792,0.3580746931791823,0.5015094405391015,-0.1346542575834064,0.229766799272696,0.4891391794046661,116372.38576277028,0.1637238576277027,"{'lookback': 20, 'hidden_size': 16, 'num_layers': 1, 'dropout': 0.20452873209225375, 'lr': 0.00223691486286103, 'epochs': 25}"
LSTM,0,JPM,0.0888774285914799,0.0960744398524935,0.9343894382386404,1.256495396807068,-0.1347491729432562,0.6595768022183468,0.495176848874598,152761.7147354935,0.5276171473549349,0.0659038088959355,0.1016032582270407,0.0960971635519213,1.055144293799286,1.410839119703217,-0.1271556264678551,0.7990464995485352,0.5092518101367659,161854.75345514374,0.6185475345514375,"{'lookback': 20, 'hidden_size': 16, 'num_layers': 2, 'dropout': 0.1553060310825588, 'lr': 0.0003705159958468014, 'epochs': 17}"
