baseline,fold,ticker,CAGR,AnnVol,Sharpe,Sortino,MaxDrawdown,Calmar,WinRate,FinalEquity,TotalReturn,Turnover,Gross_CAGR,Gross_AnnVol,Gross_Sharpe,Gross_Sortino,Gross_MaxDrawdown,Gross_Calmar,Gross_WinRate,Gross_FinalEquity,Gross_TotalReturn,params
TCN,0,JPM,0.0220463085250628,0.0912246380016532,0.2846682875870455,0.3497459896543158,-0.2324585888348638,0.0948397245099182,0.4758842443729904,111462.14076387776,0.1146214076387774,0.2928278703709124,0.0762121743578327,0.0912905809791139,0.8502914209393299,1.0185002980757525,-0.1678280839164635,0.454108588856722,0.5333869670152857,144121.91664036462,0.4412191664036462,"{'lookback': 20, 'n_channels': 32, 'n_layers': 1, 'kernel_size': 5, 'dropout': 0.09548587503744241, 'lr': 0.0003226982136364589, 'epochs': 30}"
TCN,0,BAC,0.0020109379064412,0.1070847874798965,0.0723098770243864,0.0876053712783114,-0.1774320061022815,0.0113335691266548,0.477491961414791,101004.68965367685,0.0100468965367683,0.3156606869697699,0.0593956288909449,0.1069788030545911,0.592882245681466,0.7006654461377286,-0.1510775204698898,0.393146701813806,0.5258899676375405,133258.2974177383,0.3325829741773829,"{'lookback': 20, 'n_channels': 32, 'n_layers': 1, 'kernel_size': 5, 'dropout': 0.09548587503744241, 'lr': 0.0003226982136364589, 'epochs': 30}"
TCN,0,MS,-0.1284411266972949,0.1041009427191286,-1.2680287074745464,-1.4690717684088883,-0.5076961471190082,-0.252988184815173,0.4356913183279742,50455.10918898892,-0.4954489081101108,0.2878072783346775,-0.083017375291353,0.103991783429614,-0.7811557535193514,-0.8914552988284629,-0.4028702328736974,-0.2060648032970446,0.4738114423851732,64968.32904947356,-0.3503167095052644,"{'lookback': 20, 'n_channels': 16, 'n_layers': 1, 'kernel_size': 5, 'dropout': 0.193113820987147, 'lr': 0.003549338158632285, 'epochs': 22}"
TCN,0,CAT,-0.0606303536033506,0.1083984875529731,-0.5225921233355466,-0.5960896667669127,-0.4397188701052722,-0.1378843568592707,0.4790996784565916,73253.66594162685,-0.2674633405837314,0.2773588673764131,-0.0135053455319561,0.1082793306265347,-0.0713163955372512,-0.079884809578601,-0.3248770271560307,-0.0415706387434709,0.5192926045016077,93457.52657473466,-0.0654247342526533,"{'lookback': 20, 'n_channels': 16, 'n_layers': 3, 'kernel_size': 2, 'dropout': 0.07201997494159604, 'lr': 0.00019169498372680174, 'epochs': 22}"
TCN,0,RTX,-0.0885484357542528,0.089129101205076,-0.995218778322108,-1.0818194887895545,-0.4350943967671697,-0.2035154587422494,0.4348874598070739,63041.52306140064,-0.3695847693859936,0.2941307838340064,-0.0399816407210752,0.0889728530458609,-0.4138148175035664,-0.4337229389169531,-0.2795212343574527,-0.1430361482660976,0.4951377633711507,81624.32602808511,-0.1837567397191488,"{'lookback': 20, 'n_channels': 32, 'n_layers': 2, 'kernel_size': 2, 'dropout': 0.2598528437324805, 'lr': 0.0010502105436744284, 'epochs': 24}"
TCN,0,BA,-0.0405067631096317,0.1335969215763864,-0.2423532904153628,-0.2799257046513386,-0.276019214204227,-0.1467534179691589,0.4533762057877814,81402.39127383572,-0.1859760872616428,0.2353975613804054,0.0002066541582228,0.1334055752089292,0.06856142466144,0.0774289843869296,-0.2412854507503393,0.0008564716918496,0.4967793880837359,100102.87730365193,0.0010287730365192,"{'lookback': 20, 'n_channels': 64, 'n_layers': 2, 'kernel_size': 2, 'dropout': 0.2988049595242306, 'lr': 0.002268562953116246, 'epochs': 10}"
TFT,0,NVDA,-0.0523191439029058,0.2129394952565645,-0.1454889492126435,-0.1871432326106461,-0.5142738019347524,-0.1017340251556188,0.4807073954983923,76536.07776296003,-0.2346392223703997,0.0626415004405665,-0.0417862963164631,0.2129392604598288,-0.0935965621839481,-0.1200699117869451,-0.5081815967288895,-0.0822270947736735,0.4879227053140096,80863.6349433003,-0.191363650566997,"{'d_model': 24, 'lookback': 20, 'n_heads': 2, 'lstm_layers': 1, 'dropout': 0.28466566117599995, 'lr': 0.0026690431824362526, 'epochs': 22}"
TFT,0,AAPL,-0.0254145476700532,0.11463354615557,-0.1676990494942364,-0.2248894197757059,-0.1986756056919812,-0.127919819756105,0.4839228295819935,87976.32453283994,-0.1202367546716006,0.0836339052255144,-0.0109271411160833,0.1146207204065214,-0.0390061747370385,-0.0517720884037503,-0.180927311083654,-0.0603951998768781,0.5076551168412571,94679.29928826926,-0.0532070071173074,"{'d_model': 24, 'lookback': 20, 'n_heads': 2, 'lstm_layers': 1, 'dropout': 0.1166031869068446, 'lr': 0.0002516607127550297, 'epochs': 23}"
TFT,0,MSFT,0.0218806889465748,0.1056436301445185,0.2576813509946528,0.3276878706256057,-0.1890960093879166,0.1157120608594556,0.502411575562701,111372.28921619218,0.1137228921619217,0.0765675773595574,0.0357709323785935,0.1056814411148011,0.3853932493369514,0.4859281962302478,-0.1796622436905018,0.1991009999864796,0.5221238938053098,119111.9055998743,0.191119055998743,"{'d_model': 32, 'lookback': 20, 'n_heads': 4, 'lstm_layers': 1, 'dropout': 0.23725073946638353, 'lr': 0.0010731496115889301, 'epochs': 14}"
TFT,0,JPM,0.0168312096635543,0.0959447581727713,0.2217322204311445,0.3152972616157649,-0.1696686368623909,0.0992004767339836,0.4823151125401929,108660.51168482548,0.0866051168482548,0.1101855763363964,0.0367861944691472,0.095948492656213,0.4242982751171126,0.5993184277657138,-0.154065556961389,0.2387697496745904,0.499597747385358,119694.02616255864,0.1969402616255864,"{'d_model': 24, 'lookback': 20, 'n_heads': 4, 'lstm_layers': 1, 'dropout': 0.07224238125027302, 'lr': 0.00010675353777045703, 'epochs': 20}"
TFT,0,BAC,-0.0652170225672544,0.1050083867569427,-0.5896609625034228,-0.7544780064774638,-0.3870593675662612,-0.1684935904725,0.4718649517684887,71490.99442815775,-0.2850900557184225,0.0918074316930862,-0.0499482831795753,0.104978460796725,-0.4355609246730026,-0.5529149815589478,-0.3441868208879231,-0.1451196854392048,0.4902912621359223,77493.64036778717,-0.2250635963221282,"{'d_model': 16, 'lookback': 20, 'n_heads': 4, 'lstm_layers': 2, 'dropout': 0.19126724140656393, 'lr': 0.002044187835249379, 'epochs': 17}"
